timestamp,symbol,signal,price_at_signal,price_twd,confidence,rsi,sentiment,ctx_phase,ctx_season,ctx_mtf_score,ctx_fg_trend,ctx_dxy_trend,price_after_1h,price_after_4h,price_after_24h,pnl_1h_pct,pnl_4h_pct,pnl_24h_pct,verified
2026-01-31 12:00:00,BTC/USDT,SELL,82762.000000,2598726.80,0.62,13.3,20.0,RECOVERY,BTC_SEASON,-1,FALLING,UNKNOWN,82767.990000,,,-0.0001,,,true
2026-01-31 16:00:00,BTC/USDT,SELL,80365.040000,2523462.26,0.62,2.5,20.0,RECOVERY,BTC_SEASON,-1,FALLING,UNKNOWN,78893.920000,,,0.0183,,,true
2026-02-01 16:00:00,BTC/USDT,SELL,77494.770000,2433335.78,0.62,32.5,14.0,RECOVERY,BTC_SEASON,-1,FLAT,UNKNOWN,77745.320000,,,-0.0032,,,true
2026-02-01 20:00:00,BTC/USDT,SELL,77103.040000,2421035.46,0.62,37.2,14.0,RECOVERY,BTC_SEASON,-1,FLAT,UNKNOWN,76526.030000,,,0.0075,,,true
2026-02-02 04:00:00,BTC/USDT,SELL,75894.150000,2383076.31,0.62,31.4,14.0,RECOVERY,BTC_SEASON,-1,FALLING,UNKNOWN,75502.100000,,,0.0052,,,true
2026-02-03 00:00:00,BTC/USDT,BUY,79065.240000,2482648.54,0.62,66.2,17.0,RECOVERY,BTC_SEASON,1,FLAT,UNKNOWN,79017.630000,,,-0.0006,,,true
2026-02-04 16:00:00,BTC/USDT,SELL,73636.010000,2312170.71,0.62,28.4,14.0,RECOVERY,BTC_SEASON,-1,FLAT,UNKNOWN,72576.080000,,,0.0144,,,true
2026-02-05 00:00:00,BTC/USDT,SELL,72868.020000,2288055.83,0.62,27.7,12.0,RECOVERY,BTC_SEASON,-1,FALLING,UNKNOWN,72421.260000,,,0.0061,,,true
2026-02-05 04:00:00,BTC/USDT,SELL,70888.080000,2225885.71,0.62,26.6,12.0,RECOVERY,BTC_SEASON,-1,FALLING,UNKNOWN,70732.720000,,,0.0022,,,true
2026-02-05 12:00:00,BTC/USDT,SELL,69563.570000,2184296.10,0.62,26.2,12.0,RECOVERY,BTC_SEASON,-1,FALLING,UNKNOWN,69688.940000,,,-0.0018,,,true
2026-02-05 20:00:00,BTC/USDT,SELL,63775.670000,2002556.04,0.62,17.3,12.0,RECOVERY,BTC_SEASON,-1,FALLING,UNKNOWN,63213.340000,,,0.0088,,,true
2026-02-06 16:00:00,BTC/USDT,BUY,69954.010000,2196555.91,0.62,75.2,9.0,RECOVERY,BTC_SEASON,1,FALLING,UNKNOWN,70753.530000,,,0.0114,,,true
2026-02-07 16:00:00,BTC/USDT,SELL,68957.160000,2165254.82,0.62,39.3,6.0,RECOVERY,BTC_SEASON,-1,FALLING,UNKNOWN,69188.810000,,,-0.0034,,,true
2026-02-08 04:00:00,BTC/USDT,BUY,69340.160000,2177281.02,0.62,61.9,7.0,RECOVERY,BTC_SEASON,1,FLAT,UNKNOWN,69220.520000,,,-0.0017,,,true
2026-02-08 08:00:00,BTC/USDT,BUY,70665.590000,2218899.53,0.62,67.8,7.0,RECOVERY,BTC_SEASON,1,FLAT,UNKNOWN,70107.190000,,,-0.0079,,,true
2026-02-08 12:00:00,BTC/USDT,BUY,71249.950000,2237248.43,0.62,71.5,7.0,RECOVERY,BTC_SEASON,1,FLAT,UNKNOWN,71514.770000,,,0.0037,,,true
2026-02-09 08:00:00,BTC/USDT,SELL,69873.990000,2194043.29,0.62,36.9,14.0,RECOVERY,BTC_SEASON,-1,RISING,UNKNOWN,69630.350000,,,0.0035,,,true
2026-02-11 08:00:00,BTC/USDT,SELL,66981.070000,2103205.60,0.62,24.6,11.0,RECOVERY,BTC_SEASON,-1,FLAT,UNKNOWN,66872.030000,,,0.0016,,,true
2026-02-11 16:00:00,BTC/USDT,SELL,66039.090000,2073627.43,0.62,23.1,11.0,RECOVERY,BTC_SEASON,-1,FLAT,UNKNOWN,66518.260000,,,-0.0073,,,true
2026-02-12 20:00:00,BTC/USDT,SELL,65428.560000,2054456.78,0.62,34.6,5.0,RECOVERY,BTC_SEASON,-1,FALLING,UNKNOWN,65849.870000,,,-0.0064,,,true
2026-02-13 16:00:00,BTC/USDT,BUY,68954.690000,2165177.27,0.62,80.6,9.0,RECOVERY,BTC_SEASON,1,FLAT,UNKNOWN,69047.990000,,,0.0014,,,true
2026-02-14 00:00:00,BTC/USDT,BUY,69090.240000,2169433.54,0.62,82.2,9.0,BEAR,BTC_SEASON,1,RISING,UNKNOWN,68964.510000,,,-0.0018,,,true
2026-02-14 08:00:00,BTC/USDT,BUY,69746.200000,2190030.68,0.62,62.7,9.0,BEAR,BTC_SEASON,1,RISING,UNKNOWN,69714.930000,,,-0.0004,,,true
2026-02-14 20:00:00,BTC/USDT,BUY,70023.090000,2198725.03,0.62,66.0,9.0,BEAR,BTC_SEASON,1,RISING,UNKNOWN,69935.860000,,,-0.0012,,,true
2026-02-15 04:00:00,BTC/USDT,BUY,70183.990000,2203777.29,0.62,64.2,8.0,BEAR,BTC_SEASON,1,FLAT,UNKNOWN,70267.610000,,,0.0012,,,true
2026-02-16 12:00:00,BTC/USDT,BUY,69763.240000,2190565.74,0.62,60.9,12.0,BEAR,BTC_SEASON,1,FLAT,UNKNOWN,68395.100000,,,-0.0196,,,true
2026-02-20 08:00:00,BTC/USDT,BUY,67879.990000,2131431.69,0.62,75.9,7.0,BEAR,BTC_SEASON,1,FLAT,UNKNOWN,68218.850000,,,0.0050,,,true
2026-02-22 08:00:00,BTC/USDT,SELL,67950.100000,2133633.14,0.62,32.5,9.0,BEAR,BTC_SEASON,-1,FLAT,UNKNOWN,68053.320000,,,-0.0015,,,true
2026-02-22 20:00:00,BTC/USDT,SELL,67401.740000,2116414.64,0.62,31.8,9.0,BEAR,BTC_SEASON,-1,FLAT,UNKNOWN,67612.660000,,,-0.0031,,,true
2026-02-23 00:00:00,BTC/USDT,SELL,66740.470000,2095650.76,0.62,24.0,5.0,RECOVERY,BTC_SEASON,-1,FLAT,UNKNOWN,64427.650000,,,0.0347,,,true
2026-02-23 04:00:00,BTC/USDT,SELL,64808.310000,2034980.93,0.62,22.2,5.0,RECOVERY,BTC_SEASON,-1,FLAT,UNKNOWN,65070.900000,,,-0.0041,,,true
2026-02-24 04:00:00,BTC/USDT,SELL,63378.840000,1990095.58,0.62,18.0,8.0,RECOVERY,BTC_SEASON,-1,FLAT,UNKNOWN,63104.790000,,,0.0043,,,true
2026-02-24 12:00:00,BTC/USDT,SELL,62969.050000,1977228.17,0.62,20.9,8.0,RECOVERY,BTC_SEASON,-1,FLAT,UNKNOWN,62900.000000,,,0.0011,,,true
2026-02-24 20:00:00,BTC/USDT,BUY,64472.900000,2024449.06,0.62,77.4,8.0,RECOVERY,BTC_SEASON,1,FLAT,UNKNOWN,64042.660000,,,-0.0067,,,true
2026-02-25 04:00:00,BTC/USDT,BUY,65457.990000,2055380.89,0.62,74.5,11.0,BEAR,BTC_SEASON,1,RISING,UNKNOWN,64882.760000,,,-0.0088,,,true
2026-02-25 08:00:00,BTC/USDT,BUY,65530.490000,2057657.39,0.62,62.9,11.0,BEAR,BTC_SEASON,1,RISING,UNKNOWN,65558.710000,,,0.0004,,,true
2026-02-25 12:00:00,BTC/USDT,BUY,66068.940000,2074564.72,0.62,71.4,11.0,BEAR,BTC_SEASON,1,RISING,UNKNOWN,66248.620000,,,0.0027,,,true
2026-02-25 16:00:00,BTC/USDT,BUY,68297.350000,2144536.79,0.62,74.8,11.0,BEAR,BTC_SEASON,1,RISING,UNKNOWN,68674.200000,,,0.0055,,,true
2026-02-25 20:00:00,BTC/USDT,BUY,69148.690000,2171268.87,0.62,91.3,11.0,BEAR,BTC_SEASON,1,RISING,UNKNOWN,68919.720000,,,-0.0033,,,true
2026-02-26 04:00:00,BTC/USDT,BUY,68571.360000,2153140.70,0.62,66.8,11.0,BEAR,BTC_SEASON,1,FLAT,UNKNOWN,68443.810000,,,-0.0019,,,true
2026-02-26 16:00:00,BTC/USDT,SELL,66643.550000,2092607.47,0.62,30.3,11.0,BEAR,BTC_SEASON,-1,FLAT,UNKNOWN,66826.800000,,,-0.0027,,,true
2026-02-27 00:00:00,BTC/USDT,SELL,67226.500000,2110912.10,0.62,34.7,13.0,BEAR,BTC_SEASON,-1,FLAT,UNKNOWN,67352.260000,,,-0.0019,,,true
2026-02-27 08:00:00,BTC/USDT,BUY,67926.240000,2132883.94,0.62,65.3,13.0,BEAR,BTC_SEASON,1,FLAT,UNKNOWN,67355.730000,,,-0.0084,,,true
2026-02-27 12:00:00,BTC/USDT,SELL,65928.010000,2070139.51,0.62,25.8,13.0,BEAR,BTC_SEASON,-1,FLAT,UNKNOWN,66270.550000,,,-0.0052,,,true
2026-02-27 16:00:00,BTC/USDT,SELL,65475.210000,2055921.59,0.62,29.6,13.0,BEAR,BTC_SEASON,-1,FLAT,UNKNOWN,65703.190000,,,-0.0035,,,true
2026-02-28 08:00:00,BTC/USDT,SELL,63473.280000,1993060.99,0.62,30.9,11.0,BEAR,BTC_SEASON,-1,FLAT,UNKNOWN,63658.540000,,,-0.0029,,,true
2026-02-28 20:00:00,BTC/USDT,BUY,66959.620000,2102532.07,0.62,80.6,11.0,BEAR,BTC_SEASON,1,FLAT,UNKNOWN,66723.220000,,,-0.0035,,,true
2026-03-01 16:00:00,BTC/USDT,SELL,66135.450000,2076653.13,0.62,27.5,14.0,BEAR,BTC_SEASON,-1,FLAT,UNKNOWN,65979.610000,,,0.0024,,,true
2026-03-01 20:00:00,BTC/USDT,SELL,65300.000000,2050420.00,0.62,30.3,14.0,BEAR,BTC_SEASON,-1,FLAT,UNKNOWN,65666.200000,,,-0.0056,,,true
2026-03-02 16:00:00,BTC/USDT,BUY,69428.620000,2180058.67,0.62,72.7,10.0,BEAR,BTC_SEASON,1,FLAT,UNKNOWN,69198.000000,,,-0.0033,,,true
2026-01-31 04:00:00,ETH/USDT,SELL,2695.660000,84643.72,0.62,37.3,20.0,RECOVERY,MIXED,-1,FALLING,UNKNOWN,2698.050000,,,-0.0009,,,true
2026-01-31 08:00:00,ETH/USDT,SELL,2644.030000,83022.54,0.62,21.3,20.0,RECOVERY,MIXED,-1,FALLING,UNKNOWN,2648.350000,,,-0.0016,,,true
2026-01-31 12:00:00,ETH/USDT,SELL,2633.550000,82693.47,0.62,12.0,20.0,RECOVERY,MIXED,-1,FALLING,UNKNOWN,2629.140000,,,0.0017,,,true
2026-01-31 16:00:00,ETH/USDT,SELL,2482.710000,77957.09,0.62,4.2,20.0,RECOVERY,MIXED,-1,FALLING,UNKNOWN,2403.390000,,,0.0319,,,true
2026-01-31 20:00:00,ETH/USDT,SELL,2382.610000,74813.95,0.62,2.9,20.0,RECOVERY,MIXED,-1,FALLING,UNKNOWN,2419.600000,,,-0.0155,,,true
2026-02-01 16:00:00,ETH/USDT,SELL,2304.060000,72347.48,0.62,21.2,14.0,RECOVERY,MIXED,-1,FLAT,UNKNOWN,2313.960000,,,-0.0043,,,true
2026-02-03 00:00:00,ETH/USDT,BUY,2353.980000,73914.97,0.62,70.5,17.0,RECOVERY,MIXED,1,FLAT,UNKNOWN,2354.680000,,,0.0003,,,true
2026-02-04 16:00:00,ETH/USDT,SELL,2135.050000,67040.57,0.62,23.1,14.0,RECOVERY,MIXED,-1,FLAT,UNKNOWN,2126.070000,,,0.0042,,,true
2026-02-05 04:00:00,ETH/USDT,SELL,2104.030000,66066.54,0.62,36.5,12.0,RECOVERY,MIXED,-1,FALLING,UNKNOWN,2101.420000,,,0.0012,,,true
2026-02-05 12:00:00,ETH/USDT,SELL,2063.990000,64809.29,0.62,36.4,12.0,RECOVERY,MIXED,-1,FALLING,UNKNOWN,2058.640000,,,0.0026,,,true
2026-02-05 20:00:00,ETH/USDT,SELL,1869.590000,58705.13,0.62,21.7,12.0,RECOVERY,MIXED,-1,FALLING,UNKNOWN,1850.480000,,,0.0102,,,true
2026-02-06 16:00:00,ETH/USDT,BUY,2036.170000,63935.74,0.62,68.3,9.0,RECOVERY,MIXED,1,FALLING,UNKNOWN,2067.010000,,,0.0151,,,true
2026-02-07 04:00:00,ETH/USDT,BUY,2087.400000,65544.36,0.62,72.2,6.0,RECOVERY,MIXED,1,FALLING,UNKNOWN,2083.790000,,,-0.0017,,,true
2026-02-07 20:00:00,ETH/USDT,BUY,2105.320000,66107.05,0.62,65.2,6.0,RECOVERY,MIXED,1,FALLING,UNKNOWN,2100.420000,,,-0.0023,,,true
2026-02-09 08:00:00,ETH/USDT,SELL,2050.070000,64372.20,0.62,34.6,14.0,RECOVERY,MIXED,-1,RISING,UNKNOWN,2042.270000,,,0.0038,,,true
2026-02-11 04:00:00,ETH/USDT,SELL,1971.390000,61901.65,0.62,37.2,11.0,RECOVERY,MIXED,-1,FLAT,UNKNOWN,1974.450000,,,-0.0016,,,true
2026-02-11 08:00:00,ETH/USDT,SELL,1950.120000,61233.77,0.62,25.2,11.0,RECOVERY,MIXED,-1,FLAT,UNKNOWN,1947.000000,,,0.0016,,,true
2026-02-11 16:00:00,ETH/USDT,SELL,1915.330000,60141.36,0.62,17.4,11.0,RECOVERY,MIXED,-1,FLAT,UNKNOWN,1929.880000,,,-0.0076,,,true
2026-02-13 16:00:00,ETH/USDT,BUY,2061.430000,64728.90,0.62,85.6,9.0,RECOVERY,MIXED,1,FLAT,UNKNOWN,2059.390000,,,-0.0010,,,true
2026-02-14 00:00:00,ETH/USDT,BUY,2055.200000,64533.28,0.62,84.4,9.0,BEAR,MIXED,1,RISING,UNKNOWN,2054.350000,,,-0.0004,,,true
2026-02-14 08:00:00,ETH/USDT,BUY,2082.350000,65385.79,0.62,66.3,9.0,BEAR,MIXED,1,RISING,UNKNOWN,2078.240000,,,-0.0020,,,true
2026-02-14 20:00:00,ETH/USDT,BUY,2089.820000,65620.35,0.62,65.4,9.0,BEAR,MIXED,1,RISING,UNKNOWN,2085.870000,,,-0.0019,,,true
2026-02-15 12:00:00,ETH/USDT,SELL,2011.000000,63145.40,0.62,23.7,8.0,BEAR,MIXED,-1,FLAT,UNKNOWN,2002.460000,,,0.0042,,,true
2026-02-15 16:00:00,ETH/USDT,SELL,2006.270000,62996.88,0.62,31.3,8.0,BEAR,MIXED,-1,FLAT,UNKNOWN,1971.300000,,,0.0174,,,true
2026-02-16 12:00:00,ETH/USDT,BUY,2006.240000,62995.94,0.62,64.9,12.0,BEAR,MIXED,1,FLAT,UNKNOWN,1967.700000,,,-0.0192,,,true
2026-02-18 04:00:00,ETH/USDT,BUY,1999.150000,62773.31,0.62,69.5,8.0,BEAR,MIXED,1,FALLING,UNKNOWN,1996.490000,,,-0.0013,,,true
2026-02-18 08:00:00,ETH/USDT,BUY,2020.700000,63449.98,0.62,64.0,8.0,BEAR,MIXED,1,FALLING,UNKNOWN,2016.690000,,,-0.0020,,,true
2026-02-18 20:00:00,ETH/USDT,SELL,1939.670000,60905.64,0.62,27.2,8.0,BEAR,MIXED,-1,FALLING,UNKNOWN,1942.000000,,,-0.0012,,,true
2026-02-19 16:00:00,ETH/USDT,SELL,1922.070000,60353.00,0.62,29.5,9.0,BEAR,MIXED,-1,FLAT,UNKNOWN,1920.720000,,,0.0007,,,true
2026-02-22 04:00:00,ETH/USDT,SELL,1973.620000,61971.67,0.62,37.6,9.0,BEAR,MIXED,-1,FLAT,UNKNOWN,1974.970000,,,-0.0007,,,true
2026-02-22 16:00:00,ETH/USDT,SELL,1952.530000,61309.44,0.62,30.7,9.0,BEAR,MIXED,-1,FLAT,UNKNOWN,1940.270000,,,0.0063,,,true
2026-02-22 20:00:00,ETH/USDT,SELL,1940.990000,60947.09,0.62,22.4,9.0,BEAR,MIXED,-1,FLAT,UNKNOWN,1950.390000,,,-0.0048,,,true
2026-02-23 00:00:00,ETH/USDT,SELL,1929.420000,60583.79,0.62,26.7,5.0,RECOVERY,MIXED,-1,FLAT,UNKNOWN,1856.880000,,,0.0376,,,true
2026-02-23 04:00:00,ETH/USDT,SELL,1860.170000,58409.34,0.62,20.2,5.0,RECOVERY,MIXED,-1,FLAT,UNKNOWN,1866.080000,,,-0.0032,,,true
2026-02-24 04:00:00,ETH/USDT,SELL,1830.810000,57487.43,0.62,17.6,8.0,RECOVERY,MIXED,-1,FLAT,UNKNOWN,1826.260000,,,0.0025,,,true
2026-02-24 12:00:00,ETH/USDT,SELL,1823.920000,57271.09,0.62,29.5,8.0,RECOVERY,MIXED,-1,FLAT,UNKNOWN,1815.730000,,,0.0045,,,true
2026-02-25 04:00:00,ETH/USDT,BUY,1906.300000,59857.82,0.62,75.7,11.0,BEAR,MIXED,1,RISING,UNKNOWN,1887.980000,,,-0.0096,,,true
2026-02-25 08:00:00,ETH/USDT,BUY,1910.290000,59983.11,0.62,67.4,11.0,BEAR,MIXED,1,RISING,UNKNOWN,1915.190000,,,0.0026,,,true
2026-02-25 12:00:00,ETH/USDT,BUY,1953.430000,61337.70,0.62,74.8,11.0,BEAR,MIXED,1,RISING,UNKNOWN,1964.570000,,,0.0057,,,true
2026-02-25 16:00:00,ETH/USDT,BUY,2046.330000,64254.76,0.62,80.9,11.0,BEAR,MIXED,1,RISING,UNKNOWN,2073.900000,,,0.0135,,,true
2026-02-25 20:00:00,ETH/USDT,BUY,2075.000000,65155.00,0.62,97.2,11.0,BEAR,ALT_SEASON,1,RISING,UNKNOWN,2100.330000,,,0.0122,,,true
2026-02-26 04:00:00,ETH/USDT,BUY,2075.010000,65155.31,0.62,70.7,11.0,BEAR,ALT_SEASON,1,FLAT,UNKNOWN,2066.130000,,,-0.0043,,,true
2026-02-26 16:00:00,ETH/USDT,SELL,1983.800000,62291.32,0.62,30.8,11.0,BEAR,MIXED,-1,FLAT,UNKNOWN,1988.430000,,,-0.0023,,,true
2026-02-27 00:00:00,ETH/USDT,SELL,2014.790000,63264.41,0.62,36.5,13.0,BEAR,MIXED,-1,FLAT,UNKNOWN,2021.900000,,,-0.0035,,,true
2026-02-27 12:00:00,ETH/USDT,SELL,1959.920000,61541.49,0.62,23.0,13.0,BEAR,MIXED,-1,FLAT,UNKNOWN,1963.350000,,,-0.0018,,,true
2026-02-27 16:00:00,ETH/USDT,SELL,1927.150000,60512.51,0.62,18.5,13.0,BEAR,MIXED,-1,FLAT,UNKNOWN,1932.350000,,,-0.0027,,,true
2026-02-28 08:00:00,ETH/USDT,SELL,1852.480000,58167.87,0.62,29.4,11.0,BEAR,MIXED,-1,FLAT,UNKNOWN,1854.980000,,,-0.0013,,,true
2026-02-28 20:00:00,ETH/USDT,BUY,1965.960000,61731.14,0.62,82.3,11.0,BEAR,MIXED,1,FLAT,UNKNOWN,1957.690000,,,-0.0042,,,true
2026-03-01 20:00:00,ETH/USDT,SELL,1914.260000,60107.76,0.62,28.5,14.0,BEAR,MIXED,-1,FLAT,UNKNOWN,1928.980000,,,-0.0077,,,true
2026-03-02 16:00:00,ETH/USDT,BUY,2064.330000,64819.96,0.62,74.3,10.0,BEAR,ALT_SEASON,1,FLAT,UNKNOWN,2041.010000,,,-0.0113,,,true
2026-03-03 08:00:00,ETH/USDT,SELL,1953.100000,61327.34,0.62,27.5,14.0,BEAR,ALT_SEASON,-1,FLAT,UNKNOWN,1951.580000,,,0.0008,,,true
2026-01-30 16:00:00,SOL/USDT,BUY,117.140000,3678.20,0.62,65.4,16.0,RECOVERY,MIXED,1,FALLING,UNKNOWN,116.640000,,,-0.0043,,,true
2026-01-31 04:00:00,SOL/USDT,BUY,118.440000,3719.02,0.62,68.1,20.0,RECOVERY,MIXED,1,FALLING,UNKNOWN,118.620000,,,0.0015,,,true
2026-01-31 12:00:00,SOL/USDT,SELL,115.190000,3616.97,0.62,34.3,20.0,RECOVERY,MIXED,-1,FALLING,UNKNOWN,114.160000,,,0.0089,,,true
2026-01-31 16:00:00,SOL/USDT,SELL,106.280000,3337.19,0.62,9.8,20.0,RECOVERY,MIXED,-1,FALLING,UNKNOWN,103.310000,,,0.0279,,,true
2026-02-01 20:00:00,SOL/USDT,SELL,101.590000,3189.93,0.62,34.2,14.0,RECOVERY,MIXED,-1,FLAT,UNKNOWN,100.850000,,,0.0073,,,true
2026-02-02 16:00:00,SOL/USDT,BUY,105.000000,3297.00,0.62,71.6,14.0,RECOVERY,MIXED,1,FALLING,UNKNOWN,104.810000,,,-0.0018,,,true
2026-02-04 16:00:00,SOL/USDT,SELL,91.970000,2887.86,0.62,24.2,14.0,RECOVERY,MIXED,-1,FLAT,UNKNOWN,91.440000,,,0.0058,,,true
2026-02-05 00:00:00,SOL/USDT,SELL,91.740000,2880.64,0.62,31.7,12.0,RECOVERY,MIXED,-1,FALLING,UNKNOWN,91.940000,,,-0.0022,,,true
2026-02-05 20:00:00,SOL/USDT,SELL,78.840000,2475.58,0.62,19.4,12.0,RECOVERY,MIXED,-1,FALLING,UNKNOWN,79.000000,,,-0.0020,,,true
2026-02-06 00:00:00,SOL/USDT,SELL,75.510000,2371.01,0.62,11.8,9.0,RECOVERY,MIXED,-1,FALLING,UNKNOWN,79.600000,,,-0.0542,,,true
2026-02-06 16:00:00,SOL/USDT,BUY,86.740000,2723.64,0.62,81.2,9.0,RECOVERY,MIXED,1,FALLING,UNKNOWN,86.730000,,,-0.0001,,,true
2026-02-07 20:00:00,SOL/USDT,BUY,88.910000,2791.77,0.62,68.5,6.0,RECOVERY,MIXED,1,FALLING,UNKNOWN,88.210000,,,-0.0079,,,true
2026-02-09 08:00:00,SOL/USDT,SELL,84.590000,2656.13,0.62,30.5,14.0,RECOVERY,MIXED,-1,RISING,UNKNOWN,84.330000,,,0.0031,,,true
2026-02-10 20:00:00,SOL/USDT,SELL,82.630000,2594.58,0.62,34.5,9.0,RECOVERY,MIXED,-1,FLAT,UNKNOWN,82.460000,,,0.0021,,,true
2026-02-11 04:00:00,SOL/USDT,SELL,81.980000,2574.17,0.62,37.6,11.0,RECOVERY,MIXED,-1,FLAT,UNKNOWN,81.890000,,,0.0011,,,true
2026-02-11 16:00:00,SOL/USDT,SELL,78.740000,2472.44,0.62,17.1,11.0,RECOVERY,MIXED,-1,FLAT,UNKNOWN,79.010000,,,-0.0034,,,true
2026-02-12 20:00:00,SOL/USDT,SELL,76.920000,2415.29,0.62,28.9,5.0,RECOVERY,MIXED,-1,FALLING,UNKNOWN,77.340000,,,-0.0055,,,true
2026-02-13 16:00:00,SOL/USDT,BUY,84.220000,2644.51,0.62,83.7,9.0,RECOVERY,MIXED,1,FLAT,UNKNOWN,84.340000,,,0.0014,,,true
2026-02-13 20:00:00,SOL/USDT,BUY,84.770000,2661.78,0.62,86.6,9.0,RECOVERY,MIXED,1,FLAT,UNKNOWN,84.860000,,,0.0011,,,true
2026-02-14 16:00:00,SOL/USDT,BUY,88.120000,2766.97,0.62,74.4,9.0,BEAR,MIXED,1,RISING,UNKNOWN,88.050000,,,-0.0008,,,true
2026-02-15 00:00:00,SOL/USDT,BUY,88.190000,2769.17,0.62,71.6,8.0,BEAR,MIXED,1,FLAT,UNKNOWN,88.290000,,,0.0011,,,true
2026-02-15 04:00:00,SOL/USDT,BUY,88.790000,2788.01,0.62,72.2,8.0,BEAR,MIXED,1,FLAT,UNKNOWN,89.680000,,,0.0100,,,true
2026-02-18 16:00:00,SOL/USDT,SELL,82.300000,2584.22,0.62,30.3,8.0,BEAR,MIXED,-1,FALLING,UNKNOWN,82.190000,,,0.0013,,,true
2026-02-19 04:00:00,SOL/USDT,SELL,81.490000,2558.79,0.62,37.8,9.0,BEAR,MIXED,-1,FLAT,UNKNOWN,81.900000,,,-0.0050,,,true
2026-02-20 00:00:00,SOL/USDT,BUY,82.900000,2603.06,0.62,62.6,7.0,BEAR,ALT_SEASON,1,FLAT,UNKNOWN,83.030000,,,0.0016,,,true
2026-02-20 08:00:00,SOL/USDT,BUY,83.660000,2626.92,0.62,76.1,7.0,BEAR,MIXED,1,FLAT,UNKNOWN,84.190000,,,0.0063,,,true
2026-02-20 16:00:00,SOL/USDT,BUY,84.510000,2653.61,0.62,61.2,7.0,BEAR,MIXED,1,FLAT,UNKNOWN,84.490000,,,-0.0002,,,true
2026-02-22 08:00:00,SOL/USDT,SELL,84.970000,2668.06,0.62,29.5,9.0,BEAR,MIXED,-1,FLAT,UNKNOWN,85.040000,,,-0.0008,,,true
2026-02-22 12:00:00,SOL/USDT,SELL,84.470000,2652.36,0.62,34.3,9.0,BEAR,MIXED,-1,FLAT,UNKNOWN,83.980000,,,0.0058,,,true
2026-02-22 20:00:00,SOL/USDT,SELL,83.030000,2607.14,0.62,17.6,9.0,BEAR,MIXED,-1,FLAT,UNKNOWN,83.500000,,,-0.0057,,,true
2026-02-23 00:00:00,SOL/USDT,SELL,81.370000,2555.02,0.62,16.2,5.0,RECOVERY,MIXED,-1,FLAT,UNKNOWN,77.980000,,,0.0417,,,true
2026-02-23 04:00:00,SOL/USDT,SELL,77.390000,2430.05,0.62,10.8,5.0,RECOVERY,MIXED,-1,FLAT,UNKNOWN,77.850000,,,-0.0059,,,true
2026-02-24 04:00:00,SOL/USDT,SELL,76.860000,2413.40,0.62,18.5,8.0,RECOVERY,MIXED,-1,FLAT,UNKNOWN,76.640000,,,0.0029,,,true
2026-02-24 12:00:00,SOL/USDT,SELL,76.590000,2404.93,0.62,28.8,8.0,RECOVERY,MIXED,-1,FLAT,UNKNOWN,76.550000,,,0.0005,,,true
2026-02-24 20:00:00,SOL/USDT,BUY,78.670000,2470.24,0.62,79.1,8.0,RECOVERY,MIXED,1,FLAT,UNKNOWN,78.550000,,,-0.0015,,,true
2026-02-25 00:00:00,SOL/USDT,BUY,79.210000,2487.19,0.62,84.0,11.0,BEAR,MIXED,1,RISING,UNKNOWN,82.000000,,,0.0352,,,true
2026-02-25 04:00:00,SOL/USDT,BUY,81.960000,2573.54,0.62,85.3,11.0,BEAR,MIXED,1,RISING,UNKNOWN,81.300000,,,-0.0081,,,true
2026-02-25 08:00:00,SOL/USDT,BUY,82.480000,2589.87,0.62,78.8,11.0,BEAR,MIXED,1,RISING,UNKNOWN,82.540000,,,0.0007,,,true
2026-02-25 12:00:00,SOL/USDT,BUY,83.680000,2627.55,0.62,80.7,11.0,BEAR,MIXED,1,RISING,UNKNOWN,83.820000,,,0.0017,,,true
2026-02-25 16:00:00,SOL/USDT,BUY,87.550000,2749.07,0.62,82.6,11.0,BEAR,ALT_SEASON,1,RISING,UNKNOWN,88.560000,,,0.0115,,,true
2026-02-26 16:00:00,SOL/USDT,SELL,84.580000,2655.81,0.62,30.2,11.0,BEAR,MIXED,-1,FLAT,UNKNOWN,84.900000,,,-0.0038,,,true
2026-02-27 00:00:00,SOL/USDT,SELL,85.830000,2695.06,0.62,39.2,13.0,BEAR,MIXED,-1,FLAT,UNKNOWN,86.150000,,,-0.0037,,,true
2026-02-27 12:00:00,SOL/USDT,SELL,83.120000,2609.97,0.62,28.8,13.0,BEAR,MIXED,-1,FLAT,UNKNOWN,83.080000,,,0.0005,,,true
2026-02-27 16:00:00,SOL/USDT,SELL,81.370000,2555.02,0.62,19.2,13.0,BEAR,MIXED,-1,FLAT,UNKNOWN,81.840000,,,-0.0058,,,true
2026-02-27 20:00:00,SOL/USDT,SELL,81.450000,2557.53,0.62,13.9,13.0,BEAR,MIXED,-1,FLAT,UNKNOWN,81.200000,,,0.0031,,,true
2026-02-28 08:00:00,SOL/USDT,SELL,78.020000,2449.83,0.62,29.7,11.0,BEAR,MIXED,-1,FLAT,UNKNOWN,78.420000,,,-0.0051,,,true
2026-02-28 20:00:00,SOL/USDT,BUY,84.880000,2665.23,0.62,83.9,11.0,BEAR,MIXED,1,FLAT,UNKNOWN,84.490000,,,-0.0046,,,true
